"","1-b","1-t","10-b","10-t","5-b","5-t","s-b","s-t"
"Cre04.g224683.t1.1.v5.5",0,0,0,0,0.167470918215878,0,0,0
"Cre04.g224700.t1.2.v5.5",5.40185406255402,0,21.2886779565998,18.6653017463964,9.21090050187326,0,10.3286943529752,0
"Cre04.g224750.t1.2.v5.5",0,0,29.8390486112998,40.9128331208891,32.6568290520961,152.247102744718,0,0
"Cre04.g224800.t1.2.v5.5",0,103.39591566488,81.6647646203994,107.18408124067,90.266824918358,351.900488978809,0,0
"Cre04.g224826.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g224850.t1.1.v5.5",0,0.696268792356097,0,0.848422806654382,0.167470918215878,0,0,0
"Cre04.g224867.t1.1.v5.5",0,23.6731389401073,17.0134926292499,20.833493363402,47.896682609741,0,0,0
"Cre04.g224883.t1.1.v5.5",0,0,0,0.188538401478752,0,0,0,0
"Cre04.g224899.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g224915.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g224931.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g224931.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g224931.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g224947.t1.1.v5.5",0,0,3.22820116554997,0,0.334941836431755,0,0,0
"Cre04.g225000.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g225000.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g225000.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g225050.t1.1.v5.5",0,84.9447926674439,16.0537571475999,36.7649882883566,32.824299970312,0,0,22.6242875967178
"Cre04.g225100.t1.1.v5.5",961.530023134615,0,10.9060850187499,5.18480604066567,1.5072382639429,0,0,11.3121437983589
"Cre04.g225150.t1.1.v5.5",5.40185406255402,0,8.20137593409994,3.01661442366002,11.2205515204638,0,0,0
"Cre04.g225176.t1.1.v5.5",0,0,0.0872486801499993,0.471346003696879,0,0,0,0
"Cre04.g225200.t1.1.v5.5",5.40185406255402,0,2.61746040449998,17.3455329360451,12.5603188661908,0,0,0
"Cre04.g225250.t1.1.v5.5",0,0.696268792356097,41.8793664719997,25.4526841996315,28.4700560966992,0,0,0
"Cre04.g225301.t1.1.v5.5",0,88.7742710254024,42.3156098727497,13.6690341072095,35.1688928253343,0,0,0
"Cre04.g225350.t1.1.v5.5",0,0,0,0.282807602218127,0,0,0,0
"Cre04.g225350.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g225400.t1.2.v5.5",5.40185406255402,84.2485238750878,32.5437576959497,32.2400666528665,8.206074992578,0,0,0
"Cre04.g225450.t1.2.v5.5",0,0,0,1.50830721183001,0,0,0,0
"Cre04.g225500.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre04.g225500.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g225600.t1.1.v5.5",0,0,6.71814837154995,20.079339757487,7.87113315614624,0,0,0
"Cre04.g225650.t1.2.v5.5",10.803708125108,402.095227585646,240.719108533848,215.405123689474,116.727229996467,184.155178170258,10.3286943529752,0
"Cre04.g225700.t1.2.v5.5",5.40185406255402,0,0,7.91861286210757,11.5554933568955,0,72.3008604708267,0
"Cre04.g225750.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g225750.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g225776.t1.1.v5.5",0,0,0,1.79111481404814,0,0,0,0
"Cre04.g225800.t1.2.v5.5",432.148325004322,0.348134396178049,23.3826462801998,7.73007446062881,12.5603188661908,0.911659297872563,0,0
"Cre04.g225850.t1.2.v5.5",464.559449379646,0,10.5570902981499,18.571032545657,20.0965101859053,0,0,11.3121437983589
"Cre04.g225900.t1.2.v5.5",0,0,60.7250813843995,70.5133621530531,26.9628178327563,0,0,0
"Cre04.g225950.t1.2.v5.5",43.2148325004322,147.260849583315,39.3491547476497,14.9888029175607,38.3508402714359,16.4098673617061,10.3286943529752,0
"Cre04.g226001.t1.1.v5.5",5.40185406255402,0,8.11412725394994,7.07019005545318,15.9097372305084,0.911659297872563,0,0
"Cre04.g226050.t1.1.v5.5",10.803708125108,319.587375691449,58.6311130607995,20.9277625641414,45.3846188365028,2.73497789361769,0,11.3121437983589
"Cre04.g226100.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g226100.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g226114.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g226126.t1.1.v5.5",0,0,0,0.0942692007393758,0,0,0,0
"Cre04.g226138.t1.1.v5.5",0,0,2.87920644494998,8.48422806654382,1.84218010037465,0,0,0
"Cre04.g226150.t1.1.v5.5",5.40185406255402,74.1526263859243,7.76513253334994,5.8446904458413,4.18677295539694,0,123.944332235703,0
"Cre04.g226176.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g226200.t1.1.v5.5",0,210.273175291541,17.9732281108999,22.9074157796683,33.6616545613914,61.9928322553343,51.6434717648762,0
"Cre04.g226226.t1.1.v5.5",0,0,0,0.0942692007393758,0,0,20.6573887059505,0
"Cre04.g226250.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g226250.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g226250.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g226301.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g226350.t1.2.v5.5",0,0,0,1.79111481404814,2.17712193680641,0,0,0
"Cre04.g226350.t2.1.v5.5",0,0,3.57719588614997,0.565615204436255,0,0,0,0
"Cre04.g226400.t1.2.v5.5",0,0,9.51010613634993,7.91861286210757,15.7422663122925,0,0,0
"Cre04.g226450.t1.1.v5.5",0,89.8186742139365,15.9665084674499,33.9369122661753,23.4459285502229,76.5793810212953,0,0
"Cre04.g226500.t1.1.v5.5",0,0,3.31544984569997,4.14784483253253,10.2157260111685,0,0,0
"Cre04.g226550.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre04.g226550.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g226600.t1.1.v5.5",0,161.186225430437,7.32888913259994,2.63953762070252,44.7147351636393,52.8762392766087,10.3286943529752,0
"Cre04.g226650.t1.1.v5.5",0,0.348134396178049,0,1.03696120813313,6.53136581041922,0.911659297872563,0,0
"Cre04.g226700.t1.2.v5.5",21.6074162502161,0,34.0269852584997,23.4730309841046,12.3928479479749,42.8479870000105,51.6434717648762,113.121437983589
"Cre04.g226750.t1.2.v5.5",0,0,0,4.80772923770816,0.334941836431755,0,0,0
"Cre04.g226800.t1.1.v5.5",0,0,11.3423284194999,4.14784483253253,7.87113315614624,0,0,0
"Cre04.g226811.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre04.g226811.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g226850.t1.2.v5.5",54.0185406255402,759.97738685668,403.874140414347,772.064754055488,579.951789781584,170.480288702169,5453.55061837093,11.3121437983589
"Cre04.g226900.t1.2.v5.5",0,0.348134396178049,0,2.54526841996315,12.7277897844067,0.911659297872563,0,0
"Cre04.g226926.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g226950.t1.2.v5.5",0,0,6.97989441199995,14.7059953153426,23.9483413048705,119.427368021306,0,0
"Cre04.g227000.t1.1.v5.5",0,76.5895671591707,26.7853448060498,7.73007446062881,13.0627316208384,2.73497789361769,10.3286943529752,11.3121437983589
"Cre04.g227050.t1.1.v5.5",0,0,0,0.188538401478752,0,0,0,0
"Cre04.g227050.t2.1.v5.5",0,0,0,0.565615204436255,0,0,0,0
"Cre04.g227200.t1.1.v5.5",0,60.5753849349805,5.84566157004995,1.41403801109064,6.6988367286351,0,0,11.3121437983589
"Cre04.g227251.t1.1.v5.5",0,2.43694077324634,21.0269319161498,13.1034189027732,2.17712193680641,0.911659297872563,30.9860830589257,33.9364313950767
"Cre04.g227301.t1.1.v5.5",0,0,4.88592608839996,0.754153605915006,0,0,10.3286943529752,0
"Cre04.g227350.t1.1.v5.5",0,0.348134396178049,47.3760333214496,62.8775568931636,52.0834555651379,4.55829648936282,0,11.3121437983589
"Cre04.g227400.t1.2.v5.5",0,0,48.7720122038496,59.1067888635886,4.35424387361282,0,10.3286943529752,0
"Cre04.g227450.t1.2.v5.5",0,0,6.02015893034995,7.16445925619256,18.4218010037465,0,10.3286943529752,0
"Cre04.g227500.t1.1.v5.5",27.0092703127701,7.31082231973902,20.6779371955498,9.14411247171945,2.00965101859053,7.2932743829805,0,79.1850065885124
"Cre04.g227526.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g227550.t1.1.v5.5",21.6074162502161,19.8436605821488,27.6578316075498,17.816878939742,10.3831969293844,1.82331859574513,175.587804000579,11.3121437983589
"Cre04.g227568.t1.2.v5.5",0,0,2.35571436404998,3.67649882883566,4.01930203718106,0,0,0
"Cre04.g227600.t1.2.v5.5",5.40185406255402,0,4.36243400749997,7.82434366136819,0.502412754647633,0,0,0
"Cre04.g227650.t1.1.v5.5",0,0.348134396178049,15.8792597872999,7.63580525988944,0.167470918215878,4.55829648936282,41.314777411901,11.3121437983589
"Cre04.g227700.t1.1.v5.5",1096.57637469847,11.4884350738756,45.2820649978496,10.0868044791132,15.2398535576449,0.911659297872563,0,0
"Cre04.g227750.t1.1.v5.5",32.4111243753241,165.015703788395,12.8255559820499,5.93895964658067,11.3880224386797,0,30.9860830589257,22.6242875967178
"Cre04.g227800.t1.1.v5.5",0,67.1899384623634,57.4968802188495,45.8148315593366,12.2253770297591,0,0,11.3121437983589
"Cre04.g227850.t1.1.v5.5",0,0,6.80539705169995,13.291957304252,8.70848774722563,0,0,0
"Cre04.g227900.t1.2.v5.5",0,5.57015033884878,25.9128580045498,23.7558385863227,10.7181387658162,0,0,0
"Cre04.g227950.t1.1.v5.5",0,0,3.83894192659997,0.377076802957503,0,0,0,0
"Cre04.g228000.t1.1.v5.5",10.803708125108,0.348134396178049,30.8860327730998,9.14411247171945,17.2495045762354,0.911659297872563,0,0
"Cre04.g228050.t1.1.v5.5",0,37.2503803910512,2.18121700374998,11.783650092422,24.4507540595181,88.4309518936386,0,0
"Cre04.g228100.t1.1.v5.5",0,0,0,0.188538401478752,0,0,0,0
"Cre04.g228150.t1.2.v5.5",0,67.5380728585414,2.61746040449998,1.03696120813313,0,1.82331859574513,0,0
"Cre04.g228208.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre04.g228208.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g228250.t1.1.v5.5",0,0,0,0.188538401478752,0,0,0,0
"Cre04.g228300.t1.1.v5.5",0,0,7.41613781274994,7.25872845693193,3.51688928253343,0.911659297872563,0,45.2485751934356
"Cre04.g228350.t1.1.v5.5",875.100358133751,79.7227767247731,14.4832809048999,8.10715126358632,15.4073244758607,22.7914824468141,0,0
"Cre04.g228400.t1.1.v5.5",0,0,0,0.282807602218127,0,0,0,0
"Cre04.g228400.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g228450.t1.2.v5.5",5.40185406255402,185.5556331629,25.3893659236498,74.755476186325,32.1544162974485,0,4802.84287413349,45.2485751934356
"Cre04.g228500.t1.2.v5.5",0,0,14.7450269453499,14.2346493116457,28.3025851784833,95.7242262766191,371.832996707109,45.2485751934356
"Cre04.g228550.t1.1.v5.5",37.8129784378781,0,23.5571436404998,19.7022629545295,26.1254632416769,21.8798231489415,10.3286943529752,0
"Cre04.g228600.t1.1.v5.5",0,0,6.63089969139995,0.754153605915006,0.334941836431755,0,20.6573887059505,0
"Cre04.g228625.t1.1.v5.5",0,0,2.70470908464998,0.282807602218127,0,0,0,0
"Cre04.g228650.t1.2.v5.5",5.40185406255402,0.348134396178049,40.9196309903497,20.833493363402,51.915984646922,123.985664510669,0,0
"Cre04.g228675.t1.1.v5.5",0,0,0.0872486801499993,3.29942202587815,0.334941836431755,0,0,11.3121437983589
"Cre04.g228700.t1.1.v5.5",0,0,0,1.50830721183001,1.5072382639429,0,0,0
"Cre04.g228750.t1.1.v5.5",5.40185406255402,0,16.7517465887999,67.8738245323506,20.2639811041212,3.64663719149025,0,0
"Cre04.g228800.t1.1.v5.5",5.40185406255402,211.665712876254,24.9531225228998,9.99253527837383,1.67470918215878,0,258.217358824381,0
"Cre04.g228850.t1.1.v5.5",27.0092703127701,0.348134396178049,23.5571436404998,12.3492652968582,11.5554933568955,0.911659297872563,10.3286943529752,11.3121437983589
"Cre04.g228900.t1.1.v5.5",0,0,0.436243400749997,19.2309169508327,12.7277897844067,72.0210845319325,0,22.6242875967178
"Cre04.g228925.t1.1.v5.5",0,0,4.44968268764997,9.61545847541633,5.02412754647633,0,0,0
"Cre04.g228950.t1.2.v5.5",0,84.2485238750878,0,18.571032545657,18.9242137583942,0,0,0
"Cre04.g229000.t1.1.v5.5",5.40185406255402,0,22.5101594786998,3.1108836243994,6.86630764685098,0,0,0
"Cre04.g229026.t1.1.v5.5",0,0,10.8188363385999,17.9111481404814,9.37837142008914,108.487456446835,0,0
"Cre04.g229050.t1.1.v5.5",0,0,31.9330169348998,29.5062598314246,8.206074992578,133.102257489394,20.6573887059505,0
"Cre04.g229100.t1.2.v5.5",0,0,0,3.86503723031441,0,0,0,0
"Cre04.g229163.t1.1.v5.5",0,5.91828473502683,33.9397365783497,49.1142535852148,44.7147351636393,1.82331859574513,20.6573887059505,22.6242875967178
"Cre04.g229226.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g229226.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g229250.t1.1.v5.5",0,154.919806299232,32.4565090157997,43.7409091430704,27.297759669188,142.21885046812,72.3008604708267,11.3121437983589
"Cre04.g229300.t1.1.v5.5",10.803708125108,714.371780957356,277.101808156398,759.998296360847,549.304611748078,165.010332914934,1859.16498353554,33.9364313950767
"Cre04.g229350.t1.2.v5.5",10.803708125108,98.8701685145658,17.9732281108999,12.6320728990764,0.167470918215878,0.911659297872563,0,0
"Cre04.g229374.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g229398.t1.1.v5.5",0,0,0,0.0942692007393758,2.84700560966992,0,0,0
"Cre04.g229422.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre04.g229450.t1.1.v5.5",0,0,4.53693136779996,0.848422806654382,3.18194744610167,0,0,0
"Cre04.g229472.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g229494.t1.1.v5.5",5.40185406255402,0,20.5906885153998,60.8979036776368,19.4266265130418,0,0,0
"Cre04.g229518.t1.2.v5.5",0,0,0,0.0942692007393758,0.167470918215878,0,0,0
"Cre04.g229536.t1.2.v5.5",0,0,0,0.65988440517563,3.18194744610167,0,0,0
"Cre04.g229550.t1.1.v5.5",21.6074162502161,85.6410614598,73.3761400061494,36.3879114853991,33.4941836431755,0,10.3286943529752,11.3121437983589
"Cre04.g229650.t1.1.v5.5",0,0.348134396178049,0,0.65988440517563,4.18677295539694,0,0,0
"Cre04.g229650.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g229650.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g229650.t4.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g229650.t5.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g229650.t6.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g229700.t1.2.v5.5",0,74.8488951782805,72.0674098038994,76.9236678033306,89.9318830819262,242.501373234102,0,0
"Cre04.g229750.t1.2.v5.5",0,0,9.59735481649992,1.69684561330876,7.87113315614624,0,0,0
"Cre04.g229776.t1.1.v5.5",0,0,0,0.188538401478752,0,0,0,0
"Cre04.g229800.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre04.g229850.t1.2.v5.5",0,0,1.39597888239999,0,0,0,0,0
"Cre04.g229948.t1.1.v5.5",0,0,12.5638099415999,16.1200333264333,2.51206377323816,5.46995578723538,20.6573887059505,0
"Cre04.g230046.t1.1.v5.5",0,0,2.61746040449998,13.8575725086882,6.02895305577159,0,0,0
"Cre04.g230144.t1.1.v5.5",10.803708125108,113.491813154044,71.0204256420994,46.7575235667304,56.9401121933984,0,0,0
"Cre04.g230242.t1.1.v5.5",0,0,9.59735481649992,17.4398021367845,3.0144765278858,0,10.3286943529752,0
"Cre04.g230340.t1.1.v5.5",5.40185406255402,55.0052345961317,8.89936537529993,24.8870689951952,24.9531668141658,0,0,0
"Cre04.g230438.t1.1.v5.5",0,0,16.1410058277499,1.41403801109064,2.17712193680641,0,0,33.9364313950767
"Cre04.g230536.t1.1.v5.5",16.2055621876621,61.9679225196927,25.0403712030498,33.8426430654359,19.4266265130418,0.911659297872563,0,0
"Cre04.g230634.t1.1.v5.5",0,0,11.6913231400999,7.54153605915006,8.03860407436212,0,0,0
"Cre04.g230732.t1.1.v5.5",0,159.097419053368,18.4094715116499,14.800264516082,33.4941836431755,0,0,0
"Cre04.g230830.t1.1.v5.5",0,0,26.0873553648498,11.5951116909432,18.0868591673148,0.911659297872563,0,0
"Cre04.g230928.t1.1.v5.5",0,0.348134396178049,21.1141805962998,8.29568966506507,2.00965101859053,1.82331859574513,0,0
"Cre04.g231026.t1.1.v5.5",0,160.48995663808,40.3088902292997,41.9497943290222,14.4024989665655,0,0,0
"Cre04.g231124.t1.1.v5.5",0,99.2183029107439,93.3560877604993,92.1952783231095,115.722404487171,149.5121248511,10.3286943529752,0
"Cre04.g231222.t1.1.v5.5",5.40185406255402,0,2.09396832359998,1.69684561330876,11.3880224386797,0,0,0
"Cre04.g231222.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g231320.t1.1.v5.5",0,0,0,0.471346003696879,0,0,0,0
"Cre04.g231418.t1.1.v5.5",16.2055621876621,81.4634487056634,25.0403712030498,38.9331799053622,41.3653167993217,0.911659297872563,30.9860830589257,11.3121437983589
"Cre04.g231516.t1.1.v5.5",0,0,0,0.0942692007393758,0,0,0,0
"Cre04.g231516.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre04.g231614.t1.1.v5.5",0,0,5.58391552959996,10.8409580850282,1.00482550929527,0,0,0
"Cre04.g231712.t1.1.v5.5",0,0,3.48994720599997,1.03696120813313,2.51206377323816,0,0,0
"Cre04.g231810.t1.1.v5.5",0,0,0.872486801499993,1.79111481404814,5.35906938290808,0.911659297872563,0,0
"Cre04.g231908.t1.1.v5.5",16.2055621876621,0.348134396178049,17.1007413093999,10.4638812820707,23.6133994684387,133.102257489394,0,22.6242875967178
"Cre04.g232006.t1.1.v5.5",0,0,22.7719055191498,8.76703566876195,8.03860407436212,0,0,11.3121437983589
"Cre04.g232104.t1.1.v5.5",3052.04754534302,3062.88641757447,1141.47448240244,1363.98106549803,7873.14280716483,9818.5706380875,4823.50026283944,2794.09951819465
"Cre04.g232202.t1.1.v5.5",10.803708125108,0,39.4364034277997,19.8908013560083,5.02412754647633,0,10.3286943529752,0
"Cre04.g232303.t1.1.v5.5",0,0.348134396178049,0,0,1.00482550929527,0,0,0
"Cre04.g232402.t1.1.v5.5",0,57.0940409732,52.6109541304496,36.1993730839203,78.8788024796783,364.663719149025,0,0
"Cre04.g232502.t1.1.v5.5",0,0,80.6177804585994,31.2031054447334,39.8580785353789,0.911659297872563,4234.76468471985,0
"Cre04.g232602.t1.1.v5.5",0,295.566102355163,28.4430697288998,69.4764009449199,114.382637141444,98.4592041702368,0,0
"Cre04.g232702.t1.1.v5.5",0,0,7.50338649289994,4.43065243475066,25.1206377323816,0,0,22.6242875967178
"Cre04.g232802.t1.1.v5.5",0,0,15.7920111071499,109.917888062112,14.9049117212131,0.911659297872563,0,0
"Cre04.g232902.t1.1.v5.5",0,0,0,1.22549960961189,0,0,0,0
"Cre04.g233003.t1.1.v5.5",718.446590319685,0,0.436243400749997,10.5581504828101,11.0530806022479,2.73497789361769,0,0
"Cre04.g233102.t1.1.v5.5",0,169.54145093871,31.0605301333998,17.5340713375239,33.6616545613914,95.7242262766191,0,0
"Cre04.g233202.t1.1.v5.5",5.40185406255402,0,25.9128580045498,16.5913793301301,20.7663938587688,0,0,0
"Cre04.g233302.t1.1.v5.5",0,0,14.7450269453499,282.524794615909,26.1254632416769,0,10.3286943529752,0
"Cre05.g230600.t1.1.v5.5",0,184.163095578188,20.2416937947998,8.48422806654382,23.6133994684387,57.4345357659715,0,0
"Cre05.g230650.t1.1.v5.5",0,0,17.6242333902999,24.9813381959346,10.5506678476003,0,0,0
"Cre05.g230700.t1.2.v5.5",5.40185406255402,0,0,0.188538401478752,0,0,0,113.121437983589
"Cre05.g230800.t1.1.v5.5",59.4203946880942,0.348134396178049,6.80539705169995,1.79111481404814,5.52654030112396,0,0,22.6242875967178
"Cre05.g230803.t1.1.v5.5",0,0,0,0.377076802957503,1.00482550929527,0,0,0
"Cre05.g230804.t1.1.v5.5",0,0,0,1.31976881035126,0,0,0,0
"Cre05.g230850.t1.1.v5.5",0,152.134731129807,12.5638099415999,10.3696120813313,36.3411892528454,0,0,0
"Cre05.g230900.t1.1.v5.5",750.857714695009,44.9093371069683,17.5369847101499,13.1976881035126,16.7470918215878,5.46995578723538,0,11.3121437983589
"Cre05.g230950.t1.1.v5.5",0,0,6.10740761049995,2.92234522292065,2.51206377323816,0,10.3286943529752,0
"Cre05.g230971.t1.2.v5.5",0,0,5.93291025019995,13.6690341072095,10.7181387658162,0,0,0
"Cre05.g231000.t1.2.v5.5",0,0,35.2484667805997,11.6893808916826,2.84700560966992,112.134093638325,0,0
"Cre05.g231002.t1.1.v5.5",0,0,4.10068796704997,4.24211403327191,6.53136581041922,0,0,0
"Cre05.g231050.t1.1.v5.5",0,27.8507516942439,7.85238121349994,13.9518417094276,11.2205515204638,0,0,0
"Cre05.g231100.t1.1.v5.5",0,0.348134396178049,27.4833342472498,5.75042124510192,11.2205515204638,0.911659297872563,0,0
"Cre05.g232000.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g232000.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g232002.t1.1.v5.5",0,0,4.18793664719997,0,0,0,0,0
"Cre05.g232002.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g232003.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g232004.t1.1.v5.5",5.40185406255402,0,3.05370380524998,4.33638323401129,7.70366223793037,0,0,0
"Cre05.g232050.t1.1.v5.5",37.8129784378781,3.13320956560244,58.8056104210995,17.7226097390026,39.5231366989471,1.82331859574513,30.9860830589257,0
"Cre05.g232100.t1.2.v5.5",0,0,15.7920111071499,13.6690341072095,2.51206377323816,0,0,0
"Cre05.g232150.t1.2.v5.5",594.203946880942,137.164952094151,194.826302774948,727.758229707981,205.989229405529,0.911659297872563,0,33.9364313950767
"Cre05.g232200.t1.2.v5.5",5.40185406255402,76.5895671591707,49.9934937259496,116.139655310911,22.2736321227117,87.5192925957661,0,11.3121437983589
"Cre05.g232300.t1.1.v5.5",48.6166865629862,2.08880637706829,24.3423817618498,8.67276646802257,10.0482550929527,0,41.314777411901,11.3121437983589
"Cre05.g232304.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g232305.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g232350.t1.1.v5.5",0,0.696268792356097,20.3289424749498,8.76703566876195,36.5086601710613,2.73497789361769,0,22.6242875967178
"Cre05.g232400.t1.2.v5.5",0,0,0,0.0942692007393758,0,0,0,0
"Cre05.g232450.t1.1.v5.5",0,0,0,2.54526841996315,6.53136581041922,0,0,0
"Cre05.g232454.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g232455.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g232456.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g232500.t1.1.v5.5",0,0,0,0,1.67470918215878,0,0,0
"Cre05.g232500.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g232550.t1.2.v5.5",0,0,14.5705295850499,5.8446904458413,17.751917330883,21.8798231489415,0,0
"Cre05.g232600.t1.1.v5.5",0,178.941079635517,78.0875687342494,74.3783993833675,83.400517271507,0,0,1945.68873331773
"Cre05.g232750.t1.2.v5.5",5.40185406255402,280.944457715685,54.4431764135996,69.0993241419624,63.4714780038176,0,10.3286943529752,11.3121437983589
"Cre05.g232751.t1.1.v5.5",5.40185406255402,95.3888245527853,36.0337049019497,24.9813381959346,10.3831969293844,0,0,0
"Cre05.g232752.t1.1.v5.5",0,1.39253758471219,2.79195776479998,8.76703566876195,13.0627316208384,0,0,22.6242875967178
"Cre05.g232800.t1.1.v5.5",0,0,3.14095248539998,2.82807602218127,1.33976734572702,0,0,0
"Cre05.g232850.t1.2.v5.5",0,0,5.32216948914996,11.783650092422,16.5796209033719,0,0,0
"Cre05.g232900.t1.1.v5.5",10.803708125108,3.13320956560244,21.2886779565998,10.275342880592,13.2302025390543,3.64663719149025,0,0
"Cre05.g232950.t1.2.v5.5",0,0,16.2282545078999,18.1939557426995,33.9965963978231,0.911659297872563,0,0
"Cre05.g233050.t1.2.v5.5",2252.57314408503,869.987856048944,1284.91131256904,2171.96238503522,1912.68535694354,1601.78538636209,41.314777411901,67.8728627901534
"Cre05.g233051.t1.1.v5.5",0,0,0,0.0942692007393758,0,0,0,0
"Cre05.g233051.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g233052.t1.1.v5.5",0,0,6.28190497079995,5.93895964658067,3.85183111896518,0,0,0
"Cre05.g233100.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre05.g233100.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g233300.t1.2.v5.5",0,0,11.6913231400999,8.10715126358632,2.51206377323816,0,0,0
"Cre05.g233303.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g233303.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g233304.t1.1.v5.5",27.0092703127701,0,0.0872486801499993,0.754153605915006,0.167470918215878,5.46995578723538,0,0
"Cre05.g233305.t1.1.v5.5",0,0,0,1.31976881035126,2.67953469145404,0,0,0
"Cre05.g233305.t2.1.v5.5",0,0,0,0.565615204436255,0,0,0,0
"Cre05.g233350.t1.2.v5.5",0,47.6944122763927,27.1343395266498,13.7633033079489,43.2074968996964,0,10.3286943529752,0
"Cre05.g233400.t1.1.v5.5",0,0,30.9732814532498,13.4804957057307,15.4073244758607,2.73497789361769,485.448634589836,0
"Cre05.g233402.t1.1.v5.5",0,0,0,0.282807602218127,0,0,0,0
"Cre05.g233402.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g233450.t1.2.v5.5",0,147.957118375671,49.6444990053496,24.8870689951952,49.9063336283315,0,0,0
"Cre05.g233502.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g233550.t1.1.v5.5",0,0,16.3155031880499,10.0868044791132,3.68436020074931,0,0,11.3121437983589
"Cre05.g233551.t1.1.v5.5",21.6074162502161,99.9145717031,13.5235454232499,5.4676136428838,4.01930203718106,1.82331859574513,30.9860830589257,4185.4932053928
"Cre05.g233600.t1.1.v5.5",0,0,15.4430163865499,4.14784483253253,4.18677295539694,13.6748894680884,0,0
"Cre05.g233602.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g233650.t1.1.v5.5",5.40185406255402,1.74067198089024,59.5908485424495,42.0440635297616,26.9628178327563,0.911659297872563,10.3286943529752,0
"Cre05.g233702.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g233702.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g233750.t1.1.v5.5",32.4111243753241,0,0,0.942692007393758,3.0144765278858,0.911659297872563,0,0
