"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cre07.g324050.t1.2.v5.5",117.849098166595,1.17400551659393,1.27708667802599,0.919284130665752,0.357946976113887,0.99974133790568
"Cre07.g324100.t1.1.v5.5",5.69815551631679,-0.957080926848605,1.47021074130883,-0.650982134708512,0.51505801943999,0.99974133790568
"Cre07.g324150.t1.1.v5.5",4.56392634038655,-1.83670376199313,1.49427729488832,-1.22915858273173,0.21901235414678,0.99974133790568
"Cre07.g324200.t1.2.v5.5",63.518983564072,0.324710527320322,1.54651433974632,0.209962829942842,0.833696683774123,0.99974133790568
"Cre07.g324233.t1.1.v5.5",0.011783650092422,-0.260054905706844,1.60715197772966,-0.161811023046004,0.871454672306845,0.99974133790568
"Cre07.g324350.t1.1.v5.5",1.66749029172782,-0.31431170271449,1.58907073504079,-0.197795916684868,0.843204741071847,0.99974133790568
"Cre07.g324400.t1.2.v5.5",138.718011939038,-1.68594883329362,1.42114314715591,-1.18633287341086,0.235490869376626,0.99974133790568
"Cre07.g324450.t1.2.v5.5",16.0041076832635,1.11911479710856,1.45489222459453,0.769208040424061,0.441769818016721,0.99974133790568
"Cre07.g324500.t1.2.v5.5",12.8354533810784,-0.0946348444011146,1.44795178933951,-0.0653577315887587,0.947889177393482,0.99974133790568
"Cre07.g324550.t1.1.v5.5",3.69507827854228,-1.26413955228455,1.55417049075526,-0.813385378119122,0.415997139976603,0.99974133790568
"Cre07.g324600.t1.2.v5.5",29.1284348266795,0.249870294902306,1.39495495453101,0.179124275010237,0.857840121556662,0.99974133790568
"Cre07.g324650.t1.2.v5.5",0.106052850831798,0.0934200628372802,1.60767555104363,0.0581087787126177,0.953661981809365,0.99974133790568
"Cre07.g324700.t1.2.v5.5",0.0235673001848439,-0.196336950829204,1.60725276725058,-0.12215685972348,0.902774791461962,0.99974133790568
"Cre07.g324750.t1.2.v5.5",5.58787473588371,-0.067258536442027,1.51982017281895,-0.04425427273891,0.964701721005387,0.99974133790568
"Cre07.g324800.t1.2.v5.5",0.578515144503772,-0.0931647356445279,1.60851449289475,-0.0579197365370734,0.953812562028549,0.99974133790568
"Cre07.g324866.t1.1.v5.5",1.60511027092092,0.119466232350871,1.60283488886536,0.074534334871785,0.940585221859236,0.99974133790568
"Cre07.g324932.t1.1.v5.5",0.0962906140949754,-0.345091661726336,1.60753691595355,-0.214671064969999,0.830023783441904,0.99974133790568
"Cre07.g325000.t1.1.v5.5",7.4753191926659,-0.862106268891577,1.51007383465613,-0.570903388368353,0.568065133983803,0.99974133790568
"Cre07.g325050.t1.1.v5.5",7.569163173266,-1.07382499718976,1.46752383167367,-0.731725764184076,0.464335967644277,0.99974133790568
"Cre07.g325150.t1.1.v5.5",48.4726106303991,0.357485873447606,1.4243778767357,0.250976850515868,0.801832007091278,0.99974133790568
"Cre07.g325200.t1.2.v5.5",0.0471346003696879,-0.0939856644095715,1.60739648256463,-0.0584707416179086,0.953373667415857,0.99974133790568
"Cre07.g325250.t1.2.v5.5",0.0471346003696879,-0.0939856644095715,1.60739648256463,-0.0584707416179086,0.953373667415857,0.99974133790568
"Cre07.g325300.t1.1.v5.5",28.6436203436484,0.51319688823561,1.49396290008046,0.34351381028804,0.731211953110809,0.99974133790568
"Cre07.g325350.t1.1.v5.5",47.3119365236664,1.73637845454517,1.45214405531739,1.19573429935342,0.23180026194304,0.99974133790568
"Cre07.g325400.t1.2.v5.5",714.949944527851,-1.60490907168742,1.31439296368767,-1.22102682837306,0.222075862093754,0.99974133790568
"Cre07.g325450.t1.1.v5.5",25.6381970614104,0.821058557729311,1.40481327840717,0.584460988765891,0.558910204331429,0.99974133790568
"Cre07.g325500.t1.1.v5.5",207.234077440762,0.762282095508089,1.29890818110038,0.586863726473965,0.557295233186363,0.99974133790568
"Cre07.g325600.t1.1.v5.5",36.2889259413427,1.16415103298479,1.39950960058554,0.831827829189398,0.405506133293478,0.99974133790568
"Cre07.g325650.t1.2.v5.5",24.66666131709,1.29577452523949,1.49647662772833,0.865883570267643,0.386554013857952,0.99974133790568
"Cre07.g325700.t1.2.v5.5",4.23181992998282,-0.775882968417839,1.47947306995809,-0.524431964442462,0.599978129108842,0.99974133790568
"Cre07.g325709.t1.1.v5.5",0.0226897351111719,-0.320429078027203,1.60722119293249,-0.199368375327703,0.841974596718406,0.99974133790568
"Cre07.g325710.t1.1.v5.5",0.0824855506469538,0.0224750209809099,1.60753631236298,0.0139810347101106,0.988845111668365,0.99974133790568
"Cre07.g325712.t1.1.v5.5",15.6060057065695,-0.318194836629439,1.51559420649543,-0.209947250567297,0.833708843338443,0.99974133790568
"Cre07.g325713.t1.1.v5.5",44.6038130550147,1.87246691641347,1.44160828801107,1.29887357889489,0.193987318292857,0.99974133790568
"Cre07.g325715.t1.1.v5.5",40.2112101762896,1.10648043375316,1.50785750104118,0.733809682273776,0.463064738688583,0.99974133790568
"Cre07.g325716.t1.1.v5.5",26.250525774814,-0.24732161088867,1.39113110869361,-0.177784544780202,0.858892185462612,0.99974133790568
"Cre07.g325717.t1.1.v5.5",4.70976130335702,0.119360276461973,1.52515462420962,0.0782610986239041,0.937620361316823,0.99974133790568
"Cre07.g325720.t1.1.v5.5",9.09431594195991,-1.67519799959956,1.3036320399696,-1.28502364796023,0.198784020450966,0.99974133790568
"Cre07.g325721.t1.1.v5.5",0.779222122638591,-0.534996404386331,1.60852548330049,-0.3326005151554,0.739435854452541,0.99974133790568
"Cre07.g325723.t1.1.v5.5",26.854888534389,0.897679360818684,1.43774526351583,0.624366070678973,0.532387202223413,0.99974133790568
"Cre07.g325724.t1.1.v5.5",0.0707019005545318,-0.0127590980209781,1.60749643223753,-0.00793724811147372,0.993667058772449,0.99974133790568
"Cre07.g325725.t1.1.v5.5",8.07382953191138,-2.11091527094445,1.57934631093773,-1.33657530101242,0.181361305683472,0.99974133790568
"Cre07.g325726.t1.1.v5.5",1.58899319136524,-1.81695704103112,1.58276278024906,-1.14796548396545,0.250982813028036,0.99974133790568
"Cre07.g325730.t1.1.v5.5",3.70264289550417,-0.500945119225266,1.56043770228055,-0.321028592486034,0.748188723099264,0.99974133790568
"Cre07.g325732.t1.1.v5.5",13.1942256468448,-1.00674057257468,1.43701166991415,-0.700579260177353,0.48356562526091,0.99974133790568
