"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cre01.g008891.t1.2.v5.5",6.00781400858828,-0.73908592379763,1.70331574116849,-0.433910111868402,0.664353716506438,0.999933891758458
"Cre01.g008900.t1.2.v5.5",0.10658797997251,0.435199698348283,1.77560524972958,0.245099353256904,0.806379503681581,0.999933891758458
"Cre01.g008950.t2.1.v5.5",0.101885185703568,0.513171865725443,1.77553391968156,0.289023971908957,0.772563033100639,0.999933891758458
"Cre01.g008976.t1.1.v5.5",0.0611311114221409,0.360835383405194,1.775674514202,0.203210318399684,0.838970648177329,0.999933891758458
"Cre01.g009050.t1.2.v5.5",0.0101885185703568,0.0402278207079651,1.7759213713019,0.0226518028095324,0.98192802174504,0.999933891758458
"Cre01.g009250.t1.1.v5.5",34.5778386084289,0.638720309179138,1.42372447611462,0.448626345823752,0.653701225191992,0.999933891758458
"Cre01.g009300.t1.1.v5.5",58.6995441340468,0.0620392118201464,1.39741698407943,0.044395633176747,0.96458904243888,0.999933891758458
"Cre01.g009350.t1.2.v5.5",22.1688021752502,-0.308080527425545,1.51682010758871,-0.203109469530504,0.839049470380803,0.999933891758458
"Cre01.g009575.t1.1.v5.5",5.72464201501772,-0.570077976932009,1.60704390374578,-0.354737027161014,0.722786608931538,0.999933891758458
"Cre01.g009601.t1.1.v5.5",0.0407540742814272,0.2613335463042,1.77576854448053,0.147166446391046,0.883000644090553,0.999933891758458
"Cre01.g009650.t1.2.v5.5",6.36293353391972,-1.44697055347014,1.58419787732681,-0.913377409589624,0.361044082470211,0.999933891758458
"Cre01.g009676.t1.1.v5.5",0.0815081485628545,0.442988226901561,1.77559805989387,0.249486771194173,0.802984272511955,0.999933891758458
"Cre01.g009700.t1.1.v5.5",23.6916294918011,2.05922136911884,1.54140094172756,1.33594142404696,0.181568419882984,0.999933891758458
"Cre01.g009731.t1.2.v5.5",3.6404962824947,-0.355684619111574,1.61493891656804,-0.220246484534196,0.825679195901977,0.999933891758458
"Cre01.g009765.t1.1.v5.5",0.126946072174085,0.302904597328345,1.77536443131102,0.170615447727915,0.864526150501459,0.999933891758458
"Cre01.g009800.t1.2.v5.5",17.7451984399871,-2.17606487025272,1.6435998132261,-1.32396271448917,0.185515428030113,0.999933891758458
"Cre01.g009850.t1.2.v5.5",26.7285733322516,-0.453464937459717,1.44474914448584,-0.313871054494444,0.753618975408045,0.999933891758458
"Cre01.g009900.t1.1.v5.5",45.9110845621868,-2.22542703259761,1.59315936925361,-1.39686403981054,0.162454460125894,0.999933891758458
"Cre01.g009950.t1.2.v5.5",30.2577842088873,1.05232795194359,1.5289200124891,0.688281887441831,0.491275285467175,0.999933891758458
"Cre01.g010000.t1.2.v5.5",74.0263054011671,1.54579656405046,1.57148328884615,0.983654471556898,0.325285432537764,0.999933891758458
"Cre01.g010050.t1.1.v5.5",10.9317092943009,-1.21240486062207,1.58434899957763,-0.765238505496758,0.444129534654396,0.999933891758458
"Cre01.g010100.t1.2.v5.5",58.6655828062123,-1.18557611257501,1.48546445933668,-0.798118127379785,0.4248019428787,0.999933891758458
"Cre01.g010150.t1.2.v5.5",6.21820248512202,0.0177341672635531,1.54606406629647,0.01147052547831,0.990848045508616,0.999933891758458
"Cre01.g010201.t1.1.v5.5",3.53518881851339,0.710672130807977,1.69373625545498,0.419588426780811,0.674786144344108,0.999933891758458
"Cre01.g010296.t1.1.v5.5",0.0407540742814272,0.2613335463042,1.77576854448053,0.147166446391046,0.883000644090553,0.999933891758458
"Cre01.g010400.t1.2.v5.5",178.617702232875,0.175728755423192,1.52656874925915,0.115113554832348,0.908355116124873,0.999933891758458
