"","1-m","1-t","10-m","10-t","5-m","5-t","s-m","s-t"
"Cre07.g347450.t1.2.v5.5",4.11886254768072,0.608984307333954,6.43879843810873,9.53645338185397,0,5.11622303868049,0,0
"Cre07.g347500.t1.1.v5.5",3.08914691076054,1.82695292200186,0,9.1289126390397,2.85316368756744,13.6432614364813,0,0
"Cre07.g347550.t1.2.v5.5",0,0.608984307333954,11.3234041497774,8.88438819335114,16.6434548441434,11.0851499171411,0,58.1953404941501
"Cre07.g347600.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g347600.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g347650.t1.2.v5.5",0,0,0,0.407540742814272,0.47552728126124,0,10.1666236033383,0
"Cre07.g347700.t1.1.v5.5",11.326872006122,68.8152267287368,0,2.28222815975993,1.90210912504496,0.852703839780082,10.1666236033383,11.63906809883
"Cre07.g347750.t1.1.v5.5",3.08914691076054,0,27.9754690759207,85.0945070996201,63.2451284077449,97.2082377349294,0,0
"Cre07.g347800.t1.2.v5.5",0,0,0.222027532348577,4.56445631951985,15.2168730003597,0,0,1850.61182771397
"Cre07.g347850.t1.1.v5.5",0,0,0,3.74937483389131,0,0,0,0
"Cre07.g347900.t1.1.v5.5",75.1692414951731,0,16.4300373937947,21.1106104777793,0,0,0,0
"Cre07.g347950.t1.2.v5.5",0,0,0,0.978097782754254,0,0,0,0
"Cre07.g347980.t1.1.v5.5",1.02971563692018,0,0,0.407540742814272,0,0,0,0
"Cre07.g347980.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g348010.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g348040.t1.1.v5.5",1.02971563692018,0,0.222027532348577,4.56445631951985,9.98607290648604,0,0,0
"Cre07.g348100.t1.2.v5.5",0,0,0,1.95619556550851,0,0,0,0
"Cre07.g348150.t1.2.v5.5",0,0,9.10312882629165,2.28222815975993,0,0,0,0
"Cre07.g348200.t1.1.v5.5",0,0,12.4335418115203,10.5960593131711,0,0,0,0
"Cre07.g348250.t1.2.v5.5",0,45.3693308963796,0,11.2481245016739,0,0,1728.3260125675,0
"Cre07.g348300.t1.2.v5.5",0,0,0.222027532348577,0.163016297125709,0,0,0,360.811111063731
"Cre07.g348350.t1.2.v5.5",0,0,0,0.326032594251418,0,0,0,0
"Cre07.g348400.t1.1.v5.5",1.02971563692018,0,0,0.407540742814272,0,0,0,0
"Cre07.g348450.t1.1.v5.5",0,0,63.7219017840415,42.9547942926243,129.343420503057,44.3405996685643,0,11.63906809883
"Cre07.g348500.t1.1.v5.5",0,0,39.7429282903952,63.3318314333379,0.95105456252248,52.8676380663651,0,11.63906809883
"Cre07.g348550.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g348550.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g348600.t1.1.v5.5",0,81.9083893364168,13.9877345379603,9.53645338185397,23.776364063062,0,0,0
"Cre07.g348650.t1.2.v5.5",0,6.69882738067349,5.10663324401727,0.978097782754254,0,0,0,0
"Cre07.g348700.t1.2.v5.5",0,0,0,0.326032594251418,0,0,0,0
"Cre07.g348700.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g348750.t1.1.v5.5",1.02971563692018,34.7121055180354,0,1.63016297125709,13.790291156576,0,10.1666236033383,0
"Cre07.g348800.t1.1.v5.5",15.4457345538027,0,16.4300373937947,10.5145511646082,0.47552728126124,1.70540767956016,0,0
"Cre07.g348850.t1.2.v5.5",0,63.3343679627312,30.8618269964522,12.307730432991,9.98607290648604,0,0,4038.75663029402
"Cre07.g348900.t1.2.v5.5",0,0,7.32690856750303,3.74937483389131,0,0.852703839780082,0,0
"Cre07.g348951.t1.1.v5.5",0,0,5.10663324401727,10.2700267189197,5.23080009387364,0,0,0
"Cre07.g349000.t1.1.v5.5",1.02971563692018,0,20.8705880407662,16.0571052668823,8.55949106270232,8.52703839780082,30.4998708100148,0
"Cre07.g349050.t1.2.v5.5",0,0,22.2027532348577,36.2711261104702,8.08396378144108,1.70540767956016,0,0
"Cre07.g349100.t1.1.v5.5",0,0,33.3041298522865,53.3878373086697,0,0,20.3332472066765,11.63906809883
"Cre07.g349119.t1.1.v5.5",0,0,0,0.326032594251418,0,0,0,0
"Cre07.g349137.t1.2.v5.5",0,0,0,0.489048891377127,6.18185465639612,0,30.4998708100148,0
"Cre07.g349152.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g349152.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g349167.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g349200.t1.2.v5.5",1.02971563692018,116.924987008119,47.9579469872926,149.078403721461,12.3637093127922,0,1951.99173184094,7716.70214952431
"Cre07.g349250.t1.2.v5.5",75.1692414951731,0,0,4.64596446808271,0.47552728126124,0,0,0
"Cre07.g349300.t1.2.v5.5",214.180852479397,72.4691325727405,23.9789734936463,21.5181512205936,28.0561095944132,0.852703839780082,0,116.3906809883
"Cre07.g349350.t1.2.v5.5",2.05943127384036,108.399206705444,144.539923558924,87.2952271108172,153.59531184738,248.136817376004,0,0
"Cre07.g349400.t1.1.v5.5",0,0,32.4160197228922,14.1824178499367,0,89.5339031769086,0,4038.75663029402
"Cre07.g349450.t1.1.v5.5",0,0,0,1.71167111981994,0,0,0,0
"Cre07.g349500.t1.1.v5.5",0,89.8251853317582,25.5331662200863,21.9256919634079,0.47552728126124,218.292182983701,50.8331180166913,221.142293877771
"Cre07.g349520.t1.1.v5.5",0,0,0.222027532348577,2.11921186263422,0,0,0,0
"Cre07.g349540.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g349540.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g349540.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g349600.t1.2.v5.5",0,0.304492153666977,21.536670637812,16.6276623068223,96.0565108147705,107.44068381229,0,0
"Cre07.g349650.t1.2.v5.5",30.8914691076054,58.1580013503926,13.5436794732632,4.40144002239414,5.23080009387364,0.852703839780082,0,0
"Cre07.g349700.t1.2.v5.5",6.17829382152108,80.6904207217489,5.55068830871442,2.85278519969991,25.2029459068457,0,0,0
"Cre07.g349750.t1.2.v5.5",0,0,0,2.11921186263422,0,164.571841077556,0,0
"Cre07.g349800.t1.2.v5.5",3.08914691076054,0.304492153666977,0.444055064697154,6.76517633071692,3.80421825008992,0,0,11.63906809883
"Cre07.g349850.t1.2.v5.5",0,4.87187445867163,21.536670637812,18.8283823180194,8.08396378144108,0,0,0
"Cre07.g349900.t1.1.v5.5",0,0.304492153666977,0,7.09120892496834,8.08396378144108,0,0,232.781361976601
"Cre07.g349950.t1.1.v5.5",0,84.3443265657526,0.222027532348577,5.3795378051484,1.42658184378372,0,0,0
"Cre07.g349966.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g349966.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g350000.t1.1.v5.5",0,4.26289015133768,0,4.23842372526843,0,0.852703839780082,0,0
"Cre07.g350050.t1.1.v5.5",0,0,21.3146431054634,5.46104595371125,11.4126547502698,0,0,0
"Cre07.g350100.t1.1.v5.5",212.121421205557,207.968140954545,11.7674592144746,6.84668447927978,4.7552728126124,1.70540767956016,30.4998708100148,1769.13835102216
"Cre07.g350200.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre07.g350250.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre07.g350300.t1.2.v5.5",0,0,0.222027532348577,0,0,0,0,11.63906809883
"Cre07.g350350.t1.2.v5.5",141.071042258065,104.74530086144,19.5384228466748,35.293028327716,143.133711659633,7.67433455802074,30.4998708100148,0
"Cre07.g350400.t1.1.v5.5",3.08914691076054,0,0,14.589958592751,0,0.852703839780082,50.8331180166913,0
"Cre07.g350450.t1.1.v5.5",1.02971563692018,0.304492153666977,21.9807257025091,8.80288004478829,0,3.41081535912033,0,0
"Cre07.g350451.t1.2.v5.5",13.3863032799623,0.304492153666977,0,1.71167111981994,1.42658184378372,0,0,0
"Cre07.g350500.t1.2.v5.5",0,77.6454991850791,32.8600747875894,18.0948089809537,42.7974553135116,0,0,0
"Cre07.g350550.t1.1.v5.5",1.02971563692018,90.1296774854252,4.66257817932011,7.58025781634547,30.4337460007194,132.169095165913,0,0
"Cre07.g350600.t1.1.v5.5",0,0,15.763954796749,13.6118608099967,0,4.26351919890041,0,0
"Cre07.g350626.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g350652.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g350652.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g350700.t1.1.v5.5",0,0,18.4282851849319,7.49874966778261,0,0,0,93.1125447906402
"Cre07.g350750.t1.2.v5.5",209.032274294797,70.6421796507387,60.3914887988129,57.7892773310638,295.30244166323,86.1230878177883,0,0
"Cre07.g350800.t1.1.v5.5",0,0,17.9842301202347,15.4865482269424,45.1750917198178,2.55811151934025,0,0
"Cre07.g350850.t1.2.v5.5",0,0,15.5419272644004,35.7005690705303,51.3569463762139,0,0,0
"Cre07.g350867.t1.1.v5.5",0,0,0,0.407540742814272,0,0,0,0
"Cre07.g350867.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g350900.t1.1.v5.5",1.02971563692018,11.5707018393451,5.32866077636584,8.80288004478829,0.47552728126124,0,0,0
"Cre07.g350926.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g350950.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g350950.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g350976.t1.1.v5.5",0,0,0,0.163016297125709,0,0,0,0
"Cre07.g351000.t1.1.v5.5",29.8617534706852,0.304492153666977,33.5261573846351,21.3551349234679,38.5177097821604,67.3636033426265,0,0
"Cre07.g351050.t1.2.v5.5",141.071042258065,244.811691548249,97.9141417657224,57.3817365882496,114.602074783959,126.200168287452,0,11.63906809883
"Cre07.g351100.t1.2.v5.5",0,0.304492153666977,13.5436794732632,22.4962490033478,21.3987276567558,0,0,0
"Cre07.g351150.t1.2.v5.5",0,98.9599499417675,30.8618269964522,56.1591143598067,145.035820784678,3.41081535912033,40.666494413353,0
"Cre07.g351200.t1.2.v5.5",1.02971563692018,0,26.8653314141778,68.4668447927978,106.993638283779,0,0,0
"Cre07.g351300.t1.2.v5.5",204.913411747116,55.4175719673898,9.32515635864023,5.86858669652552,7.1329092189186,0.852703839780082,10.1666236033383,0
"Cre07.g351350.t1.2.v5.5",0,0,32.1939921905436,21.1106104777793,8.08396378144108,0,0,23.2781361976601
"Cre07.g351400.t1.2.v5.5",196.675686651754,0,3.33041298522865,2.11921186263422,0,116.820426049871,10.1666236033383,0
"Cre07.g351450.t1.1.v5.5",10.2971563692018,0,57.5051308782814,17.2797274953252,46.6016735636015,0,0,11.63906809883
"Cre07.g351500.t1.1.v5.5",0,33.4941369033675,27.7534415435721,26.4901482829277,0,0,10.1666236033383,11.63906809883
"Cre07.g351550.t1.1.v5.5",2.05943127384036,0,3.77446804992581,1.46714667413138,8.55949106270232,0,20.3332472066765,69.8344085929802
"Cre07.g351600.t1.2.v5.5",0,0,4.88460571166869,3.91239113101702,0,0.852703839780082,0,0
"Cre07.g351650.t1.1.v5.5",0,0.608984307333954,46.4037542608526,78.8998878088431,100.811783627383,0.852703839780082,0,11.63906809883
"Cre07.g351700.t1.2.v5.5",0,81.2994050290828,73.4911132073789,36.1896179619074,36.6156006571155,0,0,0
"Cre07.g351750.t1.2.v5.5",0,66.379289499401,24.8670836230406,8.2323230048483,0,0,0,0
"Cre07.g351800.t1.1.v5.5",0,0,7.10488103515446,0.815081485628545,0,0,0,0
"Cre07.g351800.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g351825.t1.1.v5.5",6.17829382152108,0,0,0.73357333706569,0,0,0,0
"Cre07.g351850.t1.2.v5.5",0,0,42.8513137432753,15.6495645240681,0,0,10.1666236033383,11.63906809883
"Cre07.g351900.t1.1.v5.5",0,0,11.1013766174288,5.70557039939981,10.9371274690085,0,0,0
"Cre07.g351950.t1.1.v5.5",0,0,4.66257817932011,2.44524445688563,0,0,0,0
"Cre07.g352000.t1.2.v5.5",0,0,0,0.244524445688563,0,0,0,0
"Cre07.g352075.t1.1.v5.5",0,0,2.44230285583434,5.29802965658554,0,0.852703839780082,0,0
"Cre07.g352150.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g352150.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g352150.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g352213.t1.2.v5.5",0,0,0,0.570557039939981,0,0,0,0
"Cre07.g352250.t1.1.v5.5",0,0,0,0.326032594251418,0,0,0,0
"Cre07.g352250.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g352251.t1.1.v5.5",1.02971563692018,89.2162010244242,22.8688358319034,16.9536949010737,0,0,0,34.9172042964901
"Cre07.g352300.t1.2.v5.5",0,56.0265562747238,0,0.978097782754254,0,0,0,0
"Cre07.g352350.t1.2.v5.5",4.11886254768072,1.21796861466791,132.106381747403,142.150211093618,88.4480743145906,81.0068647791078,20.3332472066765,0
"Cre07.g352400.t1.2.v5.5",1.02971563692018,120.88338500579,11.3234041497774,31.0546046024476,34.2379642508093,1.70540767956016,0,0
"Cre07.g352450.t1.2.v5.5",0,0,9.5471838909888,6.76517633071692,2.3776364063062,0.852703839780082,0,0
"Cre07.g352500.t1.1.v5.5",0,0.304492153666977,0,5.70557039939981,0.47552728126124,1.70540767956016,0,0
"Cre07.g352550.t1.2.v5.5",0,0,120.782977597626,130.739070294819,33.762436969548,0.852703839780082,0,0
"Cre07.g352600.t1.1.v5.5",0,0,0,13.3673363643081,0,0,0,0
"Cre07.g352650.t1.2.v5.5",0,122.101353620458,88.8110129394307,100.581055326562,51.8324736574751,0,0,23.2781361976601
"Cre07.g352750.t1.2.v5.5",1.02971563692018,283.482195063956,73.7131407397275,52.8172802687297,157.875057378732,92.0920146962489,10.1666236033383,23.2781361976601
"Cre07.g352800.t1.2.v5.5",12.3565876430422,1.52246076833488,88.8110129394307,87.0507026651286,123.637093127922,0,20.3332472066765,0
"Cre07.g352850.t1.2.v5.5",135.922464073464,86.7802637950884,77.2655812573047,136.77067328847,158.826111941254,81.0068647791078,0,0
"Cre07.g352900.t1.1.v5.5",0,1.82695292200186,45.7376716638068,87.6212597050686,26.6295277506294,3.41081535912033,823.496511870398,11.63906809883
"Cre07.g352950.t1.1.v5.5",5.1485781846009,1.82695292200186,5.99474337341157,9.78097782754254,0.95105456252248,34.9608574309834,10.1666236033383,46.5562723953201
"Cre07.g352976.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g353000.t1.2.v5.5",215.210568116318,0,20.2045054437205,5.5425541022741,0,0.852703839780082,0,11.63906809883
"Cre07.g353050.t1.2.v5.5",0,0,0,0.652065188502836,0,0,0,0
"Cre07.g353100.t1.1.v5.5",0,0,2.44230285583434,6.11311114221409,0,0.852703839780082,0,0
"Cre07.g353150.t1.2.v5.5",0,70.6421796507387,3.99649558227438,3.50485038820274,0,0,0,0
"Cre07.g353200.t1.1.v5.5",4.11886254768072,0.304492153666977,14.2097620703089,11.2481245016739,0,0.852703839780082,2612.82226605793,0
"Cre07.g353230.t1.2.v5.5",0,0.304492153666977,6.6608259704573,7.17271707353119,0,0,0,0
"Cre07.g353250.t1.2.v5.5",0,0,0,5.13501335945983,17.1189821254046,0,0,0
"Cre07.g353300.t1.2.v5.5",0,3.65390584400372,0,2.93429334826276,0.95105456252248,0,0,0
"Cre07.g353325.t1.1.v5.5",0,0,0,0.0815081485628545,0,0,0,0
"Cre07.g353350.t1.1.v5.5",0,66.9882738067349,35.0803501110751,28.0388031056219,26.6295277506294,0,10.1666236033383,0
"Cre07.g353400.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g353400.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g353450.t1.2.v5.5",633.275116705911,206.750172339877,107.017270592014,46.5411528293899,125.539202252967,0.852703839780082,10.1666236033383,0
"Cre07.g353500.t1.1.v5.5",43.2480567506476,65.1613208847331,4.66257817932011,15.9755971183195,31.3848005632418,1.70540767956016,0,34.9172042964901
"Cre07.g353550.t1.2.v5.5",0,0,75.9334160632133,53.1433128629811,53.2590555012589,0,20.3332472066765,0
"Cre07.g353555.t1.2.v5.5",0,0,7.99299116454876,3.5863585367656,0,0,0,0
"Cre07.g353600.t1.2.v5.5",1.02971563692018,0,0,0.326032594251418,6.65738193765736,0,0,0
"Cre07.g353600.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g353650.t1.1.v5.5",0,70.9466718044056,0,12.878287472931,20.9232003754946,0.852703839780082,0,2386.00896026016
"Cre07.g353700.t1.2.v5.5",6.17829382152108,0,14.2097620703089,17.0352030496366,0,0,0,34.9172042964901
"Cre07.g353750.t1.2.v5.5",0,0,0,0.652065188502836,0,0,0,23.2781361976601
"Cre07.g353837.t1.2.v5.5",0,0,0,0.0815081485628545,0,0,0,0
"Cre07.g353850.t1.2.v5.5",5.1485781846009,0,22.4247807672063,48.4158402463356,15.2168730003597,0,0,11.63906809883
"Cre07.g353900.t1.2.v5.5",0,98.0464734807666,5.55068830871442,30.239523116819,24.2518913443232,0.852703839780082,0,0
"Cre07.g353950.t1.1.v5.5",0,0,10.8793490850803,6.4391437364655,10.4616001877473,0,0,11.63906809883
"Cre07.g354000.t1.2.v5.5",0,0,4.44055064697154,4.23842372526843,0,0,0,0
"Cre07.g354050.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g354050.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g354075.t1.1.v5.5",0,0,0,0.326032594251418,0,0,0,0
"Cre07.g354100.t1.2.v5.5",0,96.8285048660987,2.22027532348577,16.790678603948,0,0,0,0
"Cre07.g354150.t1.2.v5.5",0,0.304492153666977,25.0891111553892,10.5960593131711,49.9303645324302,0,0,0
"Cre07.g354200.t1.2.v5.5",0,0,0,12.7152711758053,0.47552728126124,0,0,0
"Cre07.g354250.t1.2.v5.5",0,0,0,6.35763558790265,0,15.3486691160415,0,0
"Cre07.g354301.t1.1.v5.5",0,0,6.6608259704573,3.34183409107703,11.888182031531,0,0,0
"Cre07.g354350.t1.1.v5.5",224.478008848599,0,44.8495615344125,31.1361127510104,0,0,0,0
"Cre07.g354400.t1.1.v5.5",0,0,9.76921142333738,2.11921186263422,0,0,0,0
"Cre07.g354450.t1.2.v5.5",0,0,0,0.163016297125709,0,0.852703839780082,0,0
"Cre07.g354500.t1.1.v5.5",0,134.585531920804,42.8513137432753,30.5655557110704,2.3776364063062,83.5649762984481,0,0
"Cre07.g354550.t1.1.v5.5",0,0,6.6608259704573,9.45494523329112,13.3147638753147,0,0,0
"Cre07.g354551.t1.2.v5.5",171.96251136567,1.82695292200186,11.9894867468231,44.25892466963,94.1544016897255,0,1697.82614175749,139.66881718596
"Cre07.g354600.t1.1.v5.5",6.17829382152108,34.4076133643684,7.77096363220019,9.86248597610539,17.5945094066659,17.9067806353817,10.1666236033383,93.1125447906402
"Cre07.g354650.t1.2.v5.5",0,181.172831431851,16.8740924584918,38.1458135274159,18.0700366879271,76.7433455802074,10.1666236033383,11.63906809883
"Cre07.g354700.t1.1.v5.5",376.875923112786,0,25.0891111553892,28.9353927398133,20.9232003754946,115.115018370311,0,0
"Cre07.g354750.t1.2.v5.5",0,0,6.6608259704573,1.87468741694565,26.6295277506294,0,0,0
"Cre07.g354800.t1.1.v5.5",4.11886254768072,0,0,2.77127705113705,0,0.852703839780082,0,0
"Cre07.g354850.t1.2.v5.5",128.714454615023,0.304492153666977,0,1.95619556550851,0.47552728126124,56.2784534254854,0,0
"Cre07.g354900.t1.1.v5.5",5.1485781846009,67.5972581140689,24.2010010259949,15.8125808211938,40.8953461884666,0,0,0
"Cre07.g354976.t1.1.v5.5",0,0,0,0.815081485628545,0,0,0,11.63906809883
"Cre07.g355050.t1.2.v5.5",0,0,5.99474337341157,1.14111407987996,0,0,0,0
"Cre07.g355050.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g355050.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g355100.t1.2.v5.5",0,45.0648387427126,21.9807257025091,22.8222815975993,10.4616001877473,0,0,0
"Cre07.g355150.t1.1.v5.5",0,0,0,4.89048891377127,11.4126547502698,0,0,0
"Cre07.g355200.t1.1.v5.5",99.8824167812574,0.304492153666977,32.6380472552408,12.6337630272424,0,0,0,11.63906809883
"Cre07.g355250.t1.2.v5.5",93.7041229597364,0,33.3041298522865,6.52065188502836,0,0,0,0
"Cre07.g355300.t1.2.v5.5",0,0,0,19.5619556550851,5.70632737513488,0,0,0
"Cre07.g355350.t1.2.v5.5",0,58.7669856577266,10.8793490850803,7.17271707353119,10.4616001877473,0.852703839780082,0,0
"Cre07.g355400.t1.1.v5.5",180.200236461031,0.304492153666977,16.2080098614461,40.2650253900501,40.8953461884666,0,10.1666236033383,0
"Cre07.g355433.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g355466.t1.1.v5.5",5.1485781846009,1.82695292200186,9.76921142333738,12.4707467301167,0,2.55811151934025,0,69.8344085929802
"Cre07.g355500.t1.1.v5.5",0,0,59.5033786694186,55.8330817655553,0.47552728126124,0,0,0
"Cre07.g355550.t1.1.v5.5",0,3.34941369033675,3.55244051757723,15.6495645240681,28.5316368756744,50.3095265470249,0,11.63906809883
"Cre07.g355600.t1.1.v5.5",567.373315943019,134.585531920804,111.013766174288,32.0327023852018,242.994440724494,224.261109862162,0,0
"Cre07.g355650.t1.1.v5.5",0,59.9849542723945,8.43704622924592,2.77127705113705,0,0.852703839780082,0,0
"Cre07.g355700.t1.2.v5.5",0,0,0,3.91239113101702,0,0,0,0
"Cre07.g355750.t1.2.v5.5",5.1485781846009,0,0.222027532348577,7.74327411347118,0,0,0,0
"Cre07.g355800.t1.1.v5.5",2.05943127384036,0,81.0400493072305,43.11781058975,38.5177097821604,71.6271225415269,0,0
"Cre07.g355850.t1.2.v5.5",224.478008848599,0,37.7446804992581,54.6919676856754,188.308803379451,0,0,0
"Cre07.g355900.t1.1.v5.5",125.625307704262,0.608984307333954,28.863579205315,74.9059885292633,85.1193833457619,0.852703839780082,0,0
"Cre07.g355950.t1.2.v5.5",0,0.304492153666977,5.772715841063,0.652065188502836,0.95105456252248,0,0,0
"Cre07.g356000.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre07.g356050.t1.1.v5.5",0,0,0,5.70557039939981,23.776364063062,0.852703839780082,0,0
"Cre07.g356101.t1.1.v5.5",1.02971563692018,0,2.8863579205315,8.63986374766258,0.95105456252248,35.8135612707635,0,3084.35304618996
"Cre07.g356150.t1.2.v5.5",0,158.944904214162,9.32515635864023,26.5716564314906,0,0,0,0
"Cre07.g356200.t1.1.v5.5",2.05943127384036,83.7353422584187,60.1694612664643,23.8003793803535,9.98607290648604,114.262314530531,0,0
"Cre07.g356250.t1.1.v5.5",0,0,33.9702124493323,12.6337630272424,14.7413457190984,96.3555338951493,0,0
"Cre07.g356283.t1.1.v5.5",0,0,0.222027532348577,0.0815081485628545,0,2.55811151934025,0,58.1953404941501
"Cre07.g356316.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g356350.t1.1.v5.5",2.05943127384036,175.996464819513,160.74793342037,169.455440862174,270.099495756384,86.1230878177883,0,23.2781361976601
"Cre07.g356400.t1.2.v5.5",241.983174676242,173.865019743844,116.564454483003,76.5361515005204,68.4759285016185,455.343850442564,0,0
"Cre07.g356450.t1.1.v5.5",3.08914691076054,0.608984307333954,0.444055064697154,1.14111407987996,20.4476730942333,17.9067806353817,0,0
"Cre07.g356500.t1.1.v5.5",167.843648817989,37.4525349010382,8.21501869689734,13.6933689585596,0.95105456252248,0.852703839780082,1118.32859636721,0
"Cre07.g356550.t1.1.v5.5",0,0.304492153666977,0,0.326032594251418,0,0,0,0
"Cre07.g356550.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g356600.t1.2.v5.5",0,0.913476461000931,31.3058820611493,35.3745364762788,25.2029459068457,93.797422375809,0,0
"Cre07.g356650.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre07.g356700.t1.1.v5.5",2.05943127384036,0,0,0.570557039939981,0,3.41081535912033,0,93.1125447906402
"Cre07.g356750.t1.2.v5.5",0,0,0,0.0815081485628545,0.47552728126124,10.232446077361,10.1666236033383,0
"Cre07.g356800.t1.1.v5.5",8.23772509536144,0.304492153666977,0,0.163016297125709,1.42658184378372,5.96892687846058,0,23.2781361976601
"Cre07.g356850.t1.1.v5.5",122.536160793501,0,14.6538171350061,17.0352030496366,1.90210912504496,2.55811151934025,10.1666236033383,0
"Cre07.g356900.t1.2.v5.5",0,40.4974564377079,5.55068830871442,6.68366818215407,12.8392365940535,3.41081535912033,0,0
"Cre07.g356950.t1.1.v5.5",2.05943127384036,0.304492153666977,0.444055064697154,1.7931792683828,0.47552728126124,0,81.332988826706,23.2781361976601
"Cre07.g356960.t1.1.v5.5",1.02971563692018,0,0,3.01580149682562,0.95105456252248,0,0,23.2781361976601
"Cre07.g356970.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g356970.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g356980.t1.1.v5.5",0,0,0,1.22262222844282,0,10.232446077361,0,69.8344085929802
"Cre07.g357000.t1.2.v5.5",0,0,0,1.46714667413138,0,2.55811151934025,0,0
"Cre07.g357033.t1.1.v5.5",3.08914691076054,0,0,0.0815081485628545,0,2.55811151934025,0,0
"Cre07.g357033.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g357100.t1.2.v5.5",0,0.608984307333954,0,0.896589634191399,0,0,0,0
"Cre07.g357150.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre07.g357157.t1.2.v5.5",3.08914691076054,0,28.863579205315,49.5569543262155,28.0561095944132,0.852703839780082,0,0
"Cre07.g357200.t1.2.v5.5",191.527108467153,7.30781168800745,199.824779113719,166.684163811037,146.462402628462,143.254245083054,0,11.63906809883
"Cre07.g357250.t1.1.v5.5",2.05943127384036,0.304492153666977,16.4300373937947,11.1666163531111,8.55949106270232,0,10.1666236033383,11.63906809883
"Cre07.g357300.t1.2.v5.5",0,0,6.6608259704573,6.11311114221409,0,0,0,0
"Cre07.g357350.t1.2.v5.5",0,0,0,9.21042078760256,5.23080009387364,0,0,162.94695338362
"Cre07.g357400.t1.1.v5.5",0,0,0,2.28222815975993,1.90210912504496,0,0,0
"Cre07.g357450.t1.1.v5.5",0,0.608984307333954,21.536670637812,6.19461929077694,0.47552728126124,84.4176801382281,0,0
"Cre07.g357486.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre07.g357500.t1.1.v5.5",2.05943127384036,0.304492153666977,20.4265329760691,21.5181512205936,14.2658184378372,0.852703839780082,0,11.63906809883
